Date,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value,BTC_Price,ETH_Price,SOL_Price,XRP_Price
2021-12-19,96.56999969482422,1804.9,0.08,1.407,21.57,46707.015625,3922.592529296875,180.09805297851562,46707.015625
2021-12-20,96.5500030517578,1794.6,0.08,1.428,22.87,46880.27734375,3933.844482421875,173.67178344726562,46880.27734375
2021-12-21,96.48999786376952,1788.7,0.08,1.467,21.01,48936.61328125,4020.260009765625,180.09254455566406,48936.61328125
2021-12-22,96.08000183105467,1802.2,0.08,1.453,18.63,48628.51171875,3982.099609375,178.5971221923828,48628.51171875
2021-12-23,96.0199966430664,1811.7,0.08,1.493,17.96,50784.5390625,4108.015625,190.03631591796875,50784.5390625
2021-12-24,96.0199966430664,1811.7,0.08,1.493,17.96,50822.1953125,4047.98291015625,190.273193359375,50822.1953125
2021-12-25,96.0199966430664,1811.7,0.08,1.493,17.96,50429.859375,4093.281005859375,193.1209259033203,50429.859375
2021-12-26,96.0199966430664,1811.7,0.08,1.493,17.96,50809.515625,4067.328125,198.000732421875,50809.515625
2021-12-27,96.08999633789062,1808.8,0.08,1.477,17.68,50640.41796875,4037.547607421875,195.42950439453125,50640.41796875
2021-12-28,96.1999969482422,1810.9,0.08,1.484,17.54,47588.85546875,3800.89306640625,177.42562866210938,47588.85546875
2021-12-29,95.93000030517578,1805.8,0.08,1.556,16.95,46444.7109375,3628.53173828125,170.65756225585938,46444.7109375
2021-12-30,95.97000122070312,1814.1,0.08,1.507,17.33,47178.125,3713.85205078125,172.75119018554688,47178.125
2021-12-31,95.66999816894533,1828.6,0.07,1.512,17.22,46306.4453125,3682.6328125,170.299072265625,46306.4453125
2022-01-01,95.66999816894533,1828.6,0.07,1.512,17.22,47686.8125,3769.697021484375,178.5179443359375,47686.8125
2022-01-02,95.66999816894533,1828.6,0.07,1.512,17.22,47345.21875,3829.56494140625,176.38284301757812,47345.21875
2022-01-03,96.23999786376952,1800.1,0.08,1.637,16.6,46458.1171875,3761.38037109375,170.29774475097656,46458.1171875
2022-01-04,96.29000091552734,1814.6,0.08,1.649,16.91,45897.57421875,3794.056640625,167.93890380859375,45897.57421875
2022-01-05,96.19000244140624,1825.1,0.08,1.7,19.73,43569.00390625,3550.386962890625,155.0997314453125,43569.00390625
2022-01-06,96.25,1789.2,0.08,1.728,19.61,43160.9296875,3418.408203125,150.4313507080078,43160.9296875
2022-01-07,95.73999786376952,1797.4,0.08,1.765,18.76,41557.90234375,3193.21044921875,136.40281677246094,41557.90234375
2022-01-08,95.73999786376952,1797.4,0.08,1.765,18.76,41733.94140625,3091.97265625,142.51345825195312,41733.94140625
2022-01-09,95.73999786376952,1797.4,0.08,1.765,18.76,41911.6015625,3157.75146484375,140.83900451660156,41911.6015625
2022-01-10,95.98999786376952,1798.8,0.08,1.755,19.4,41821.26171875,3083.097900390625,135.95494079589844,41821.26171875
2022-01-11,95.62000274658205,1818.5,0.08,1.746,18.41,42735.85546875,3238.111572265625,140.18385314941406,42735.85546875
2022-01-12,95.0,1827.3,0.08,1.752,17.62,43949.1015625,3372.25830078125,151.70310974121094,43949.1015625
2022-01-13,94.79000091552734,1821.4,0.08,1.701,20.31,42591.5703125,3248.28857421875,146.01004028320312,42591.5703125
2022-01-14,95.16999816894533,1816.5,0.08,1.793,19.19,43099.69921875,3310.00146484375,146.15902709960938,43099.69921875
2022-01-15,95.16999816894533,1816.5,0.08,1.793,19.19,43177.3984375,3330.53076171875,147.80117797851562,43177.3984375
2022-01-16,95.16999816894533,1816.5,0.08,1.793,19.19,43113.87890625,3350.921875,147.8565216064453,43113.87890625
2022-01-17,95.16999816894533,1816.5,0.08,1.809,19.19,42250.55078125,3212.304931640625,139.92601013183594,42250.55078125
2022-01-18,95.7300033569336,1812.4,0.08,1.875,22.79,42375.6328125,3164.025146484375,141.58718872070312,42375.6328125
2022-01-19,95.51000213623048,1843.2,0.08,1.854,23.85,41744.328125,3095.825927734375,135.79238891601562,41744.328125
2022-01-20,95.73999786376952,1842.6,0.08,1.811,25.59,40680.41796875,3001.1201171875,127.20528411865234,40680.41796875
2022-01-21,95.63999938964844,1831.8,0.08,1.77,28.85,36457.31640625,2557.931640625,111.96605682373048,36457.31640625
2022-01-22,95.63999938964844,1831.8,0.08,1.77,28.85,35030.25,2405.18115234375,94.1783676147461,35030.25
2022-01-23,95.63999938964844,1831.8,0.08,1.77,28.85,36276.8046875,2535.0390625,99.5782241821289,36276.8046875
2022-01-24,95.91999816894533,1841.7,0.08,1.776,29.9,36654.328125,2440.352294921875,91.65016174316406,36654.328125
2022-01-25,95.9499969482422,1852.5,0.08,1.776,31.16,36954.00390625,2455.93505859375,94.72035217285156,36954.00390625
2022-01-26,96.48999786376952,1830.16,0.08,1.873,31.96,36852.12109375,2468.0302734375,92.23804473876952,36852.12109375
2022-01-27,97.26000213623048,1793.86,0.08,1.803,30.49,37138.234375,2423.001220703125,89.63249206542969,37138.234375
2022-01-28,97.2699966430664,1785.92,0.08,1.778,27.66,37784.33203125,2547.092041015625,91.31289672851562,37784.33203125
2022-01-29,97.2699966430664,1785.92,0.08,1.778,27.66,38138.1796875,2597.084716796875,96.2234878540039,38138.1796875
2022-01-30,97.2699966430664,1785.92,0.08,1.778,27.66,37917.6015625,2603.466552734375,93.29767608642578,37917.6015625
2022-01-31,96.54000091552734,1796.12,0.08,1.784,24.83,38483.125,2688.27880859375,99.73883819580078,38483.125
2022-02-01,96.38999938964844,1801.5,0.08,1.795,21.96,38743.2734375,2792.1171875,109.9789810180664,38743.2734375
2022-02-02,95.94000244140624,1810.3,0.08,1.771,22.09,36952.984375,2682.85400390625,101.8376007080078,36952.984375
2022-02-03,95.37999725341795,1804.1,0.08,1.836,24.35,37154.6015625,2679.16259765625,101.45903778076172,37154.6015625
2022-02-04,95.4800033569336,1807.8,0.08,1.916,23.22,41500.875,2983.5869140625,112.17424774169922,41500.875
2022-02-05,95.4800033569336,1807.8,0.08,1.916,23.22,41441.1640625,3014.648193359375,113.89430236816406,41441.1640625
2022-02-06,95.4800033569336,1807.8,0.08,1.916,23.22,42412.43359375,3057.47607421875,115.2997589111328,42412.43359375
2022-02-07,95.4000015258789,1821.8,0.08,1.919,22.86,43840.28515625,3142.470703125,117.35514831542967,43840.28515625
2022-02-08,95.63999938964844,1827.9,0.08,1.965,21.44,44118.4453125,3122.608642578125,113.5954818725586,44118.4453125
2022-02-09,95.48999786376952,1836.6,0.08,1.945,19.96,44338.796875,3239.45703125,114.01937866210938,44338.796875
2022-02-10,95.5500030517578,1837.4,0.08,2.043,23.91,43565.11328125,3077.482177734375,106.20280456542967,43565.11328125
2022-02-11,96.08000183105467,1842.1,0.08,1.918,27.36,42407.9375,2927.383544921875,96.3818817138672,42407.9375
2022-02-12,96.08000183105467,1842.1,0.08,1.918,27.36,42244.46875,2917.36279296875,95.91820526123048,42244.46875
2022-02-13,96.08000183105467,1842.1,0.08,1.918,27.36,42197.515625,2883.46337890625,93.24410247802734,42197.515625
2022-02-14,96.37000274658205,1869.4,0.08,1.986,28.33,42586.91796875,2933.47900390625,96.43327331542967,42586.91796875
2022-02-15,95.98999786376952,1856.2,0.08,2.043,25.7,44575.203125,3179.877197265625,104.87330627441406,44575.203125
2022-02-16,95.6999969482422,1871.5,0.08,2.04,24.29,43961.859375,3127.830078125,101.93289947509766,43961.859375
2022-02-17,95.8000030517578,1902.0,0.08,1.968,28.11,40538.01171875,2881.48193359375,93.4104232788086,40538.01171875
2022-02-18,96.04000091552734,1899.8,0.08,1.927,27.75,40030.9765625,2785.7275390625,90.06546020507812,40030.9765625
2022-02-19,96.04000091552734,1899.8,0.08,1.927,27.75,40122.15625,2763.701171875,91.49665069580078,40122.15625
2022-02-20,96.04000091552734,1899.8,0.08,1.927,27.75,38431.37890625,2628.6484375,90.9014129638672,38431.37890625
2022-02-21,96.04000091552734,1899.8,0.08,1.873,27.75,37075.28125,2573.816162109375,83.12316131591797,37075.28125
2022-02-22,96.02999877929688,1907.4,0.08,1.944,28.81,38286.02734375,2639.29931640625,86.46538543701172,38286.02734375
2022-02-23,96.19000244140624,1910.4,0.08,1.998,31.02,37296.5703125,2590.359619140625,84.90278625488281,37296.5703125
2022-02-24,97.13999938964844,1926.3,0.08,1.97,30.32,38332.609375,2598.067138671875,89.19474792480469,38332.609375
2022-02-25,96.62000274658205,1887.6,0.08,1.97,27.59,39214.21875,2764.53564453125,92.59882354736328,39214.21875
2022-02-26,96.62000274658205,1887.6,0.08,1.97,27.59,39105.1484375,2781.11181640625,90.14156341552734,39105.1484375
2022-02-27,96.62000274658205,1887.6,0.08,1.97,27.59,37709.78515625,2621.8017578125,85.51905059814453,37709.78515625
2022-02-28,96.70999908447266,1900.7,0.08,1.822,30.15,43193.234375,2919.201171875,99.52034759521484,43193.234375
2022-03-01,97.41000366210938,1943.8,0.08,1.716,33.32,44354.63671875,2972.485107421875,98.65355682373048,44354.63671875
2022-03-02,97.38999938964844,1922.3,0.08,1.878,30.74,43924.1171875,2950.118408203125,100.6496353149414,43924.1171875
2022-03-03,97.79000091552734,1935.9,0.08,1.84,30.48,42451.7890625,2834.468994140625,95.53919982910156,42451.7890625
2022-03-04,98.6500015258789,1966.6,0.08,1.737,31.98,39137.60546875,2617.156005859375,88.24597930908203,39137.60546875
2022-03-05,98.6500015258789,1966.6,0.08,1.737,31.98,39400.5859375,2664.8310546875,89.64784240722656,39400.5859375
2022-03-06,98.6500015258789,1966.6,0.08,1.737,31.98,38419.984375,2555.037353515625,84.54218292236328,38419.984375
2022-03-07,99.29000091552734,1995.9,0.08,1.777,36.45,38062.0390625,2497.771240234375,82.13006591796875,38062.0390625
2022-03-08,99.05999755859376,2043.3,0.08,1.84,35.13,38737.26953125,2576.74755859375,82.2547607421875,38737.26953125
2022-03-09,97.97000122070312,1988.2,0.08,1.951,32.45,41982.92578125,2729.783447265625,88.20206451416016,41982.92578125
2022-03-10,98.51000213623048,2000.4,0.08,1.993,30.23,39437.4609375,2608.048583984375,82.9390869140625,39437.4609375
2022-03-11,99.12000274658205,1985.0,0.08,1.997,30.75,38794.97265625,2559.56298828125,80.7449951171875,38794.97265625
2022-03-12,99.12000274658205,1985.0,0.08,1.997,30.75,38904.01171875,2574.754150390625,81.55381774902344,38904.01171875
2022-03-13,99.12000274658205,1985.0,0.08,1.997,30.75,37849.6640625,2518.944580078125,78.93607330322266,37849.6640625
2022-03-14,99.05999755859376,1960.8,0.08,2.142,31.77,39666.75390625,2590.696044921875,81.17333984375,39666.75390625
2022-03-15,99.06999969482422,1929.7,0.08,2.149,29.83,39338.78515625,2620.149658203125,82.95508575439453,39338.78515625
2022-03-16,98.37999725341795,1909.2,0.08,2.192,26.67,41143.9296875,2772.0556640625,87.90362548828125,41143.9296875
2022-03-17,98.01000213623048,1943.2,0.33,2.167,25.67,40951.37890625,2814.8544921875,87.87684631347656,40951.37890625
2022-03-18,98.2300033569336,1929.3,0.33,2.153,23.87,41801.15625,2945.343017578125,89.82203674316406,41801.15625
2022-03-19,98.2300033569336,1929.3,0.33,2.153,23.87,42190.65234375,2946.257080078125,92.41815185546876,42190.65234375
2022-03-20,98.2300033569336,1929.3,0.33,2.153,23.87,41247.82421875,2860.459228515625,88.61486053466797,41247.82421875
2022-03-21,98.5,1929.5,0.33,2.297,23.53,41077.99609375,2897.9765625,88.7572021484375,41077.99609375
2022-03-22,98.48999786376952,1921.5,0.33,2.381,22.94,42358.80859375,2973.131103515625,90.51296997070312,42358.80859375
2022-03-23,98.62000274658205,1937.3,0.33,2.29,23.57,42892.95703125,3031.067138671875,95.1026840209961,42892.95703125
2022-03-24,98.79000091552734,1962.2,0.33,2.37,21.67,43960.93359375,3108.06201171875,102.22369384765624,43960.93359375
2022-03-25,98.80999755859376,1954.2,0.33,2.488,20.81,44348.73046875,3106.67138671875,98.6581039428711,44348.73046875
2022-03-26,98.80999755859376,1954.2,0.33,2.488,20.81,44500.828125,3143.178955078125,101.7641830444336,44500.828125
2022-03-27,98.80999755859376,1954.2,0.33,2.488,20.81,46820.4921875,3291.57763671875,107.08422088623048,46820.4921875
2022-03-28,99.08999633789062,1940.78,0.33,2.466,19.63,47128.00390625,3336.634521484375,106.46525573730467,47128.00390625
2022-03-29,98.4000015258789,1914.52,0.33,2.398,18.9,47465.73046875,3401.98779296875,111.71031188964844,47465.73046875
2022-03-30,97.79000091552734,1936.8,0.33,2.358,19.33,47062.6640625,3385.157958984375,120.6994857788086,47062.6640625
2022-03-31,98.30999755859376,1953.04,0.33,2.345,20.56,45538.67578125,3281.642822265625,122.66146087646484,45538.67578125
2022-04-01,98.62999725341795,1923.7,0.33,2.389,19.63,46281.64453125,3449.55224609375,134.43093872070312,46281.64453125
2022-04-02,98.62999725341795,1923.7,0.33,2.389,19.63,45868.94921875,3445.059326171875,132.19886779785156,45868.94921875
2022-04-03,98.62999725341795,1923.7,0.33,2.389,19.63,46453.56640625,3522.83349609375,136.77532958984375,46453.56640625
2022-04-04,98.98999786376952,1934.0,0.33,2.393,18.57,46622.67578125,3521.2412109375,132.41262817382812,46622.67578125
2022-04-05,99.47000122070312,1927.5,0.33,2.554,21.03,45555.9921875,3411.79248046875,126.86223602294922,45555.9921875
2022-04-06,99.5999984741211,1923.1,0.33,2.598,22.1,43206.73828125,3171.69189453125,112.88338470458984,43206.73828125
2022-04-07,99.75,1937.8,0.33,2.665,21.55,43503.84765625,3233.274658203125,118.79651641845705,43503.84765625
2022-04-08,99.8000030517578,1945.6,0.33,2.704,21.16,42287.6640625,3192.073974609375,109.8008804321289,42287.6640625
2022-04-09,99.8000030517578,1945.6,0.33,2.704,21.16,42782.13671875,3261.916259765625,112.97279357910156,42782.13671875
2022-04-10,99.8000030517578,1945.6,0.33,2.704,21.16,42207.671875,3211.866943359375,111.74243927001952,42207.671875
2022-04-11,99.93000030517578,1948.2,0.33,2.774,24.37,39521.90234375,2981.05224609375,99.33910369873048,39521.90234375
2022-04-12,100.29000091552734,1976.1,0.33,2.727,24.26,40127.18359375,3030.37646484375,103.30638885498048,40127.18359375
2022-04-13,99.87999725341795,1984.7,0.33,2.703,21.82,41166.73046875,3118.34423828125,105.00194549560548,41166.73046875
2022-04-14,100.31999969482422,1974.9,0.33,2.828,22.7,39935.515625,3019.909423828125,100.70780181884766,39935.515625
2022-04-15,100.31999969482422,1974.9,0.33,2.828,22.7,40553.46484375,3040.91650390625,101.30977630615234,40553.46484375
2022-04-16,100.31999969482422,1974.9,0.33,2.828,22.7,40424.484375,3062.310302734375,102.25731658935548,40424.484375
2022-04-17,100.31999969482422,1974.9,0.33,2.828,22.7,39716.953125,2993.4033203125,100.40969848632812,39716.953125
2022-04-18,100.77999877929688,1986.4,0.33,2.857,22.17,40826.21484375,3057.606689453125,102.15853118896484,40826.21484375
2022-04-19,100.95999908447266,1959.0,0.33,2.94,21.37,41502.75,3104.1064453125,108.58203125,41502.75
2022-04-20,100.38999938964844,1955.6,0.33,2.834,20.32,41374.37890625,3077.745849609375,105.49700164794922,41374.37890625
2022-04-21,100.58000183105467,1948.2,0.33,2.908,22.68,40527.36328125,2987.480712890625,101.77613830566406,40527.36328125
2022-04-22,101.22000122070312,1934.3,0.33,2.905,28.21,39740.3203125,2964.835693359375,100.61205291748048,39740.3203125
2022-04-23,101.22000122070312,1934.3,0.33,2.905,28.21,39486.73046875,2938.114013671875,100.74443817138672,39486.73046875
2022-04-24,101.22000122070312,1934.3,0.33,2.905,28.21,39469.29296875,2922.732666015625,99.2357940673828,39469.29296875
2022-04-25,101.75,1896.0,0.33,2.818,27.02,40458.30859375,3009.3935546875,101.24763488769533,40458.30859375
2022-04-26,102.3000030517578,1904.1,0.33,2.728,33.52,38117.4609375,2808.29833984375,95.78215026855467,38117.4609375
2022-04-27,102.9499969482422,1888.7,0.33,2.826,31.6,39241.12109375,2888.9296875,98.37886810302734,39241.12109375
2022-04-28,103.62000274658205,1891.3,0.33,2.832,29.99,39773.828125,2936.94091796875,98.18572998046876,39773.828125
2022-04-29,102.95999908447266,1911.7,0.33,2.938,33.4,38609.82421875,2815.601806640625,94.01134490966795,38609.82421875
2022-04-30,102.95999908447266,1911.7,0.33,2.938,33.4,37714.875,2730.186767578125,85.09593200683594,37714.875
2022-05-01,102.95999908447266,1911.7,0.33,2.938,33.4,38469.09375,2827.756103515625,89.6715087890625,38469.09375
2022-05-02,103.73999786376952,1863.6,0.33,2.977,32.34,38529.328125,2857.410400390625,87.58101654052734,38529.328125
2022-05-03,103.47000122070312,1870.6,0.33,2.979,29.25,37750.453125,2783.476318359375,85.84237670898438,37750.453125
2022-05-04,102.58999633789062,1868.8,0.33,2.946,25.42,39698.37109375,2940.644775390625,92.7708511352539,39698.37109375
2022-05-05,103.75,1875.7,0.83,3.035,31.2,36575.140625,2749.213134765625,84.59602355957031,36575.140625
2022-05-06,103.66000366210938,1882.8,0.83,3.142,30.19,36040.921875,2694.979736328125,81.76410675048828,36040.921875
2022-05-07,103.66000366210938,1882.8,0.83,3.142,30.19,35501.953125,2636.093017578125,78.9834213256836,35501.953125
2022-05-08,103.66000366210938,1882.8,0.83,3.142,30.19,34059.265625,2517.4599609375,75.22018432617188,34059.265625
2022-05-09,103.6500015258789,1858.6,0.83,3.034,34.75,30296.953125,2245.430419921875,63.2696533203125,30296.953125
2022-05-10,103.91999816894533,1841.0,0.83,2.989,32.99,31022.90625,2343.510986328125,66.76615142822266,31022.90625
2022-05-11,103.8499984741211,1853.7,0.83,2.925,32.56,28936.35546875,2072.108642578125,50.21084976196289,28936.35546875
2022-05-12,104.8499984741211,1824.6,0.83,2.855,31.77,29047.751953125,1961.7015380859373,44.683589935302734,29047.751953125
2022-05-13,104.55999755859376,1808.2,0.83,2.928,28.87,29283.103515625,2014.418212890625,48.59355163574219,29283.103515625
2022-05-14,104.55999755859376,1808.2,0.83,2.928,28.87,30101.265625,2056.27392578125,52.4172248840332,30101.265625
2022-05-15,104.55999755859376,1808.2,0.83,2.928,28.87,31305.11328125,2145.706787109375,58.81126022338867,31305.11328125
2022-05-16,104.19000244140624,1814.0,0.83,2.886,27.47,29862.91796875,2022.7259521484373,53.646461486816406,29862.91796875
2022-05-17,103.36000061035156,1818.9,0.83,2.995,26.1,30425.857421875,2090.4091796875,57.12562561035156,30425.857421875
2022-05-18,103.80999755859376,1815.9,0.83,2.884,30.96,28720.271484375,1916.6561279296875,49.75621032714844,28720.271484375
2022-05-19,102.72000122070312,1841.2,0.83,2.837,29.35,30314.333984375,2018.336181640625,52.2139778137207,30314.333984375
2022-05-20,103.1500015258789,1842.1,0.83,2.788,29.43,29200.740234375,1961.315673828125,49.53850936889648,29200.740234375
2022-05-21,103.1500015258789,1842.1,0.83,2.788,29.43,29432.2265625,1974.518310546875,50.3179817199707,29432.2265625
2022-05-22,103.1500015258789,1842.1,0.83,2.788,29.43,30323.72265625,2043.170166015625,52.75518035888672,30323.72265625
2022-05-23,102.08000183105467,1847.8,0.83,2.861,28.48,29098.91015625,1972.181884765625,49.05685043334961,29098.91015625
2022-05-24,101.86000061035156,1865.4,0.83,2.754,29.45,29655.5859375,1978.9827880859373,49.65333557128906,29655.5859375
2022-05-25,102.05999755859376,1847.54,0.83,2.751,28.37,29562.361328125,1944.827880859375,47.98242568969727,29562.361328125
2022-05-26,101.83000183105467,1850.12,0.83,2.742,27.5,29267.224609375,1803.913330078125,43.4912109375,29267.224609375
2022-05-27,101.66999816894533,1854.9,0.83,2.743,25.72,28627.57421875,1724.9228515625,40.98134613037109,28627.57421875
2022-05-28,101.66999816894533,1854.9,0.83,2.743,25.72,28814.900390625,1757.9417724609375,44.34316253662109,28814.900390625
2022-05-29,101.66999816894533,1854.9,0.83,2.743,25.72,29445.95703125,1812.031005859375,44.90961456298828,29445.95703125
